Time,GPS Speed
1002.35,31.7993
1002.4,30.8162
1002.45,29.8128
1002.5,28.7766
1002.55,27.7023
1002.6,26.5661
1002.65,25.567
1002.7,24.7915
1002.75,24.1966
1002.8,23.896
1002.85,23.6037
1002.9,23.3246
1002.95,23.0549
1003,22.8003
1003.05,22.6178
1003.1,22.5526
1003.15,22.7336
1003.2,23.3163
1003.25,23.7721
1003.3,24.0206
1003.35,24.1906
1003.4,24.2324
1003.45,24.4223
1003.5,24.8539
1003.55,25.2501
1003.6,25.5885
1003.65,25.8472
1003.7,25.9756
1003.75,26.1005
1003.8,26.2194
1003.85,26.4155
1003.9,26.7375
1003.95,26.9786
1004,27.0876
1004.05,27.1787
1004.1,27.2403
1004.15,27.2164
1004.2,27.0532
1004.25,26.7405
1004.3,26.1836
1004.35,25.7845
1004.4,25.6429
1004.45,25.8786
1004.5,26.73
1004.55,27.5291
1004.6,28.2429
1004.65,28.7741
1004.7,29.0073
1004.75,29.4853
1004.8,30.3626
1004.85,31.0866
1004.9,31.5607
1004.95,31.9494
1005,32.1989
1005.05,32.2881
1005.1,32.1156
1005.15,31.7303
1005.2,30.9977
1005.25,30.3457
1005.3,29.825
1005.35,29.4029
1005.4,29.1415
1005.45,28.9173
1005.5,28.7536
1005.55,28.9447
1005.6,29.7147
1005.65,30.394
1005.7,30.9252
1005.75,31.4073
1005.8,31.8095
1005.85,32.3441
1005.9,33.0947
1005.95,33.6883
1006,34.0255
1006.05,34.2138
1006.1,34.1591
1006.15,33.8451
1006.2,33.1079
1006.25,32.5527
1006.3,32.2947
1006.35,32.086
1006.4,31.958
1006.45,31.9065
1006.5,31.9797
1006.55,32.0628
1006.6,32.1621
1006.65,32.1516
1006.7,31.9617
1006.75,31.761
1006.8,31.5425
1006.85,31.577
1006.9,32.0245
1006.95,32.3887
1007,32.6174
1007.05,32.8751
1007.1,33.1805
1007.15,33.5549
1007.2,34.0417
1007.25,34.4997
1007.3,34.9108
1007.35,35.2492
1007.4,35.4691
1007.45,35.8279
1007.5,36.4136
1007.55,36.8609
1007.6,37.0827
1007.65,37.3735
1007.7,37.7767
1007.75,38.192
1007.8,38.6269
1007.85,38.9825
1007.9,39.2087
1007.95,39.5138
1008,39.9478
1008.05,40.3964
1008.1,40.869
1008.15,41.3463
1008.2,41.8312
1008.25,42.2284
1008.3,42.4824
1008.35,42.7047
1008.4,42.8751
1008.45,43.2136
1008.5,43.8262
1008.55,44.2539
1008.6,44.3799
1008.65,44.6061
1008.7,44.9958
1008.75,45.2971
1008.8,45.4542
1008.85,45.6492
1008.9,45.9063
1008.95,46.1274
1009,46.2896
1009.05,46.215
1009.1,45.7541
1009.15,45.2078
1009.2,44.5222
1009.25,44.0247
1009.3,43.8343
1009.35,43.4944
1009.4,42.9106
1009.45,42.3932
1009.5,41.9843
1009.55,41.6508
1009.6,41.4404
1009.65,41.1514
1009.7,40.7343
1009.75,40.7385
1009.8,41.4301
1009.85,42.0481
1009.9,42.5462
1009.95,42.8982
1010,43.0122
1010.05,43.3337
1010.1,43.994
1010.15,44.5991
1010.2,45.1143
1010.25,45.579
1010.3,45.9612
1010.35,46.4101
1010.4,46.9676
1010.45,47.5307
1010.5,48.1031
1010.55,48.6247
1010.6,49.0634
1010.65,49.4849
1010.7,49.878
1010.75,49.8125
1010.8,48.9987
1010.85,48.2744
1010.9,47.6961
1010.95,47.2521
1011,47.0271
1011.05,46.653
1011.1,46.0357
1011.15,45.3715
1011.2,44.6309
1011.25,43.9613
1011.3,43.4074
1011.35,42.7936
1011.4,42.082
1011.45,41.4138
1011.5,40.8162
1011.55,40.2162
1011.6,39.6121
1011.65,38.9779
1011.7,38.2944
1011.75,37.6364
1011.8,37.0201
1011.85,36.4063
1011.9,35.7964
1011.95,35.2125
1012,34.6713
1012.05,34.2274
1012.1,33.9422
1012.15,33.6321
1012.2,33.2814
1012.25,32.9297
1012.3,32.5761
1012.35,32.3054
1012.4,32.1698
1012.45,32.2271
1012.5,32.599
1012.55,32.9346
1012.6,33.211
1012.65,33.4064
1012.7,33.4696
1012.75,33.7033
1012.8,34.2155
1012.85,34.5893
1012.9,34.7375
1012.95,34.9728
1013,35.3505
1013.05,35.669
1013.1,35.891
1013.15,36.1489
1013.2,36.4654
1013.25,36.6513
1013.3,36.6241
1013.35,36.6726
1013.4,36.8447
1013.45,36.9103
1013.5,36.8025
1013.55,36.8352
1013.6,37.0972
1013.65,37.2475
1013.7,37.2157
1013.75,37.2049
1013.8,37.2284
1013.85,37.2981
1013.9,37.4433
1013.95,37.6754
1014,38.0493
1014.05,38.3477
1014.1,38.5229
1014.15,38.6586
1014.2,38.7298
1014.25,39.024
1014.3,39.6821
1014.35,40.249
1014.4,40.6672
1014.45,41.0959
1014.5,41.5419
1014.55,42.0459
1014.6,42.6446
1014.65,43.2045
1014.7,43.701
1014.75,44.2389
1014.8,44.8442
1014.85,45.357
1014.9,45.7189
1014.95,46.0672
1015,46.3935
1015.05,46.3236
1015.1,45.6074
1015.15,44.9633
1015.2,44.437
1015.25,44.0507
1015.3,43.8928
1015.35,43.5499
1015.4,42.9054
1015.45,42.3573
1015.5,41.9665
1015.55,41.5639
1015.6,41.142
1015.65,40.6819
1015.7,40.1592
1015.75,39.6823
1015.8,39.2802
1015.85,38.9492
1015.9,38.7345
1015.95,38.5628
1016,38.4614
1016.05,38.1642
1016.1,37.5475
1016.15,37.1202
1016.2,37.0018
1016.25,36.7654
1016.3,36.3364
1016.35,35.7959
1016.4,35.0733
1016.45,34.5383
1016.5,34.3096
1016.55,34.0577
1016.6,33.768
1016.65,33.4743
1016.7,33.1742
1016.75,32.8818
1016.8,32.6021
1016.85,32.5416
1016.9,32.8387
1016.95,33.0859
1017,33.2516
1017.05,33.2817
1017.1,33.0908
1017.15,33.173
1017.2,33.701
1017.25,34.2464
1017.3,34.8203
1017.35,35.4317
1017.4,36.1041
1017.45,36.859
1017.5,37.7484
1017.55,38.579
1017.6,39.3134
1017.65,40.0789
1017.7,40.8953
1017.75,41.6737
1017.8,42.3903
1017.85,43.1447
1017.9,43.9607
1017.95,44.7442
1018,45.4749
1018.05,46.2177
1018.1,46.9803
1018.15,47.6983
1018.2,48.3436
1018.25,49.0367
1018.3,49.8079
1018.35,50.5092
1018.4,51.0963
1018.45,51.6862
1018.5,52.2805
1018.55,52.5377
1018.6,52.2448
1018.65,51.6935
1018.7,50.7207
1018.75,50.0236
1018.8,49.7763
1018.85,49.3556
1018.9,48.6519
1018.95,47.9851
1019,47.3786
1019.05,46.8183
1019.1,46.3335
1019.15,45.8753
1019.2,45.4609
1019.25,45.0344
1019.3,44.5884
1019.35,44.0933
1019.4,43.518
1019.45,42.9323
1019.5,42.3295
1019.55,41.666
1019.6,40.9036
1019.65,40.161
1019.7,39.4507
1019.75,38.6721
1019.8,37.7819
1019.85,36.9034
1019.9,36.0439
1019.95,35.2602
1020,34.6002
1020.05,33.9408
1020.1,33.2826
1020.15,32.5784
1020.2,31.7991
1020.25,31.1751
1020.3,30.8043
1020.35,30.4534
1020.4,30.135
1020.45,29.7778
1020.5,29.3569
1020.55,29.0901
1020.6,29.0745
1020.65,29.0506
1020.7,29.0134
1020.75,29.2628
1020.8,29.9798
1020.85,30.3867
1020.9,30.2876
1020.95,30.4278
1021,30.9584
1021.05,31.3104
1021.1,31.3713
1021.15,31.5792
1021.2,32.0271
1021.25,32.4009
1021.3,32.6535
1021.35,32.9344
1021.4,33.2614
1021.45,33.5743
1021.5,33.864
1021.55,34.1388
1021.6,34.3892
1021.65,34.6362
1021.7,34.8776
1021.75,35.137
1021.8,35.4258
1021.85,35.7637
1021.9,36.1816
1021.95,36.6532
1022,37.2126
1022.05,37.6296
1022.1,37.8144
1022.15,38.0544
1022.2,38.3844
1022.25,38.3183
1022.3,37.6058
1022.35,36.991
1022.4,36.5354
1022.45,36.0441
1022.5,35.4944
1022.55,34.8763
1022.6,34.1467
1022.65,33.5303
1022.7,33.0986
1022.75,32.7193
1022.8,32.4256
1022.85,32.097
1022.9,31.7115
1022.95,31.4405
1023,31.3561
1023.05,31.7007
1023.1,32.7453
1023.15,33.3941
1023.2,33.3973
1023.25,33.5926
1023.3,34.1013
1023.35,34.5914
1023.4,35.0512
1023.45,35.5268
1023.5,36.0281
1023.55,36.4533
1023.6,36.7543
1023.65,37.197
1023.7,37.8711
1023.75,38.5043
1023.8,39.0708
1023.85,39.6284
1023.9,40.1714
1023.95,40.6512
1024,41.0278
1024.05,41.504
1024.1,42.1428
1024.15,42.4695
1024.2,42.2869
1024.25,41.855
1024.3,41.0164
1024.35,40.4112
1024.4,40.1871
1024.45,39.8965
1024.5,39.4974
1024.55,39.1101
1024.6,38.7418
1024.65,38.4623
1024.7,38.3277
1024.75,38.1443
1024.8,37.8812
1024.85,37.6839
1024.9,37.5942
1024.95,37.4458
1025,37.2019
1025.05,37.1022
1025.1,37.238
1025.15,37.4514
1025.2,37.7916
1025.25,38.0852
1025.3,38.3028
1025.35,38.6812
1025.4,39.3218
1025.45,39.8869
1025.5,40.3287
1025.55,40.7963
1025.6,41.3063
1025.65,41.9416
1025.7,42.7816
1025.75,43.581
1025.8,44.3142
1025.85,44.9991
1025.9,45.6051
1025.95,46.4365
1026,47.6355
1026.05,48.7029
1026.1,49.5553
1026.15,50.4839
1026.2,51.5367
1026.25,52.5588
1026.3,53.5308
1026.35,54.5376
1026.4,55.6012
1026.45,56.6003
1026.5,57.4939
1026.55,58.4124
1026.6,59.3716
1026.65,60.3462
1026.7,61.3461
1026.75,62.2919
1026.8,63.1495
1026.85,64.012
1026.9,64.8822
1026.95,65.7736
1027,66.6992
1027.05,67.6035
1027.1,68.4731
1027.15,69.1976
1027.2,69.6855
1027.25,69.6547
1027.3,68.7776
1027.35,67.8577
1027.4,66.8679
1027.45,65.8931
1027.5,64.9428
1027.55,63.8529
1027.6,62.5353
1027.65,61.1799
1027.7,59.7627
1027.75,58.4075
1027.8,57.1534
1027.85,55.7936
1027.9,54.2616
1027.95,52.8066
1028,51.4773
1028.05,50.16
1028.1,48.8619
1028.15,47.5396
1028.2,46.1777
1028.25,44.8534
1028.3,43.5904
1028.35,42.4196
1028.4,41.399
1028.45,40.5946
1028.5,40.143
1028.55,39.6388
1028.6,39.0488
1028.65,38.5414
1028.7,38.1687
1028.75,37.793
1028.8,37.4123
1028.85,37.14
1028.9,37.0444
1028.95,37.1035
1029,37.4149
1029.05,37.8427
1029.1,38.4602
1029.15,38.9384
1029.2,39.1891
1029.25,39.5046
1029.3,39.9256
1029.35,40.111
1029.4,39.9122
1029.45,39.7598
1029.5,39.683
1029.55,39.5973
1029.6,39.4968
1029.65,39.2214
1029.7,38.6608
1029.75,38.1072
1029.8,37.5649
1029.85,37.2124
1029.9,37.1693
1029.95,36.9929
1030,36.599
1030.05,36.2103
1030.1,35.8299
1030.15,35.6809
1030.2,35.9095
1030.25,36.3414
1030.3,37.105
1030.35,37.7072
1030.4,38.046
1030.45,38.4022
1030.5,38.7867
1030.55,39.1752
1030.6,39.5702
1030.65,40.1105
1030.7,40.888
1030.75,41.1889
1030.8,40.7119
1030.85,40.0802
1030.9,39.1958
1030.95,38.4995
1031,38.11
1031.05,37.5989
1031.1,36.8891
1031.15,36.1626
1031.2,35.4086
1031.25,34.7
1031.3,34.0655
1031.35,33.415
1031.4,32.7384
1031.45,32.0455
1031.5,31.3259
1031.55,30.5974
1031.6,29.8544
1031.65,29.1114
1031.7,28.3685
1031.75,27.6636
1031.8,27.0204
1031.85,26.3845
1031.9,25.7608
1031.95,25.1207
1032,24.454
1032.05,23.8701
1032.1,23.4212
1032.15,23.0861
1032.2,22.9366
1032.25,22.7714
1032.3,22.5806
1032.35,22.4162
1032.4,22.295
1032.45,22.2121
1032.5,22.1915
1032.55,22.0647
1032.6,21.7645
1032.65,21.6586
1032.7,21.8695
1032.75,22.0889
1032.8,22.3221
1032.85,22.5123
1032.9,22.6321
1032.95,22.827
1033,23.1444
1033.05,23.3146
1033.1,23.2448
1033.15,23.3684
1033.2,23.8076
1033.25,24.3763
1033.3,25.1563
1033.35,25.646
1033.4,25.6618
1033.45,26.2425
1033.5,27.7446
1033.55,28.9908
1033.6,29.8194
1033.65,30.7256
1033.7,31.7587
1033.75,32.8315
1033.8,33.9691
1033.85,35.0702
1033.9,36.1118
1033.95,37.1235
1034,38.0864
1034.05,39.1307
1034.1,40.3078
1034.15,41.4433
1034.2,42.5107
1034.25,43.5822
1034.3,44.6603
1034.35,45.8154
1034.4,47.0963
1034.45,48.3106
1034.5,49.4161
1034.55,50.5527
1034.6,51.7399
1034.65,52.9146
1034.7,54.069
1034.75,55.1455
1034.8,56.0951
1034.85,57.1332
1034.9,58.3157
1034.95,59.4321
1035,60.4406
1035.05,61.3927
1035.1,62.2528
1035.15,63.1869
1035.2,64.2415
1035.25,65.2408
1035.3,66.1499
1035.35,66.7428
1035.4,66.8197
1035.45,67.1412
1035.5,67.8618
1035.55,68.7143
1035.6,69.7819
1035.65,70.6647
1035.7,71.246
1035.75,71.8394
1035.8,72.4528
1035.85,73.0667
1035.9,73.6815
1035.95,73.8009
1036,73.1121
1036.05,72.4304
1036.1,71.7601
1036.15,71.2413
1036.2,70.9696
1036.25,70.5876
1036.3,70.0253
1036.35,69.5851
1036.4,69.3439
1036.45,69.1077
1036.5,68.8797
1036.55,68.7282
1036.6,68.7016
1036.65,68.6125
1036.7,68.4217
1036.75,68.3004
1036.8,68.2925
1036.85,68.2963
1036.9,68.3193
1036.95,68.4085
1037,68.6058
1037.05,68.8113
1037.1,69.0302
1037.15,69.1441
1037.2,69.0866
1037.25,68.9269
1037.3,68.6004
1037.35,68.2899
1037.4,68.0054
1037.45,67.902
1037.5,68.0938
1037.55,68.171
1037.6,68.0612
1037.65,67.9677
1037.7,67.9009
1037.75,67.894
1037.8,67.9848
1037.85,68.0422
1037.9,68.0452
1037.95,68.0472
1038,68.0479
1038.05,68.1275
1038.1,68.3356
1038.15,68.4434
1038.2,68.3873
1038.25,68.3794
1038.3,68.4502
1038.35,68.5163
1038.4,68.5748
1038.45,68.6737
1038.5,68.8386
1038.55,68.9225
1038.6,68.8741
1038.65,68.9164
1038.7,69.1067
1038.75,69.2767
1038.8,69.4137
1038.85,69.5265
1038.9,69.5997
1038.95,69.7086
1039,69.8757
1039.05,69.9631
1039.1,69.9204
1039.15,69.9892
1039.2,70.24
1039.25,70.4028
1039.3,70.422
1039.35,70.5123
1039.4,70.7186
1039.45,70.8045
1039.5,70.6939
1039.55,70.679
1039.6,70.82
1039.65,70.8631
1039.7,70.7464
1039.75,70.5888
1039.8,70.3646
1039.85,70.2018
1039.9,70.1392
1039.95,70.0064
1040,69.759
1040.05,69.601
1040.1,69.5887
1040.15,69.5431
1040.2,69.443
1040.25,69.3553
1040.3,69.2881
1040.35,69.2535
1040.4,69.2719
1040.45,69.2671
1040.5,69.2244
1040.55,69.245
1040.6,69.3691
1040.65,69.4186
1040.7,69.3463
1040.75,69.3231
1040.8,69.3797
1040.85,69.4414
1040.9,69.5112
1040.95,69.5552
1041,69.5569
1041.05,69.6047
1041.1,69.7276
1041.15,69.8111
1041.2,69.8302
1041.25,69.8816
1041.3,69.9857
1041.35,70.0875
1041.4,70.1857
1041.45,70.3045
1041.5,70.457
1041.55,70.5981
1041.6,70.7205
1041.65,70.8171
1041.7,70.8717
1041.75,70.8925
1041.8,70.8578
1041.85,70.3861
1041.9,69.2013
1041.95,68.118
1042,67.2006
1042.05,66.1221
1042.1,64.7806
1042.15,63.3243
1042.2,61.6807
1042.25,60.246
1042.3,59.152
1042.35,57.8114
1042.4,56.0685
1042.45,54.5297
1042.5,53.3241
1042.55,52.0141
1042.6,50.5339
1042.65,48.9671
1042.7,47.2593
1042.75,45.628
1042.8,44.1215
1042.85,42.6408
1042.9,41.2019
1042.95,39.7667
1043,38.3373
1043.05,36.8539
1043.1,35.2821
1043.15,33.8493
1043.2,32.6434
1043.25,31.4385
1043.3,30.2356
1043.35,28.9811
1043.4,27.6425
1043.45,26.5065
1043.5,25.701
1043.55,24.8273
1043.6,23.8421
1043.65,22.8823
1043.7,21.9641
1043.75,21.2765
1043.8,20.9653
1043.85,20.4364
1043.9,19.5523
1043.95,19.1672
1044,19.5965
1044.05,19.8616
1044.1,19.8591
1044.15,19.9129
1044.2,20.0585
1044.25,19.9913
1044.3,19.5767
1044.35,19.3828
1044.4,19.5488
1044.45,19.8165
1044.5,20.2499
1044.55,20.5214
1044.6,20.5286
1044.65,20.5869
1044.7,20.7286
1044.75,20.9319
1044.8,21.2356
1044.85,21.4189
1044.9,21.4055
1044.95,21.5816
1045,22.0666
1045.05,22.4844
1045.1,22.7926
1045.15,23.0902
1045.2,23.3706
1045.25,23.6345
1045.3,23.8719
1045.35,24.2078
1045.4,24.7046
1045.45,25.2373
1045.5,25.8287
1045.55,26.3817
1045.6,26.8722
1045.65,27.3274
1045.7,27.7247
1045.75,27.934
1045.8,27.8363
1045.85,27.9305
1045.9,28.3379
1045.95,28.5649
1046,28.4976
1046.05,28.4854
1046.1,28.5631
1046.15,28.6207
1046.2,28.6455
1046.25,28.6909
1046.3,28.7699
1046.35,28.765
1046.4,28.6232
1046.45,28.2041
1046.5,27.3325
1046.55,26.7811
1046.6,26.7521
1046.65,26.6295
1046.7,26.354
1046.75,26.4211
1046.8,27.0472
1046.85,27.8441
1046.9,28.9198
1046.95,29.7301
1047,30.1075
1047.05,30.5538
1047.1,31.1127
1047.15,31.9837
1047.2,33.3641
1047.25,34.6669
1047.3,35.8429
1047.35,37.1321
1047.4,38.6061
1047.45,40.0238
1047.5,41.3498
1047.55,42.8334
1047.6,44.5741
1047.65,45.9685
1047.7,46.7976
1047.75,47.7882
1047.8,49.042
1047.85,50.2781
1047.9,51.4849
1047.95,52.5336
1048,53.3242
1048.05,54.1763
1048.1,55.1287
1048.15,55.9331
1048.2,56.4961
1048.25,56.6594
1048.3,56.1702
1048.35,55.8505
1048.4,55.8071
1048.45,55.7365
1048.5,55.6214
1048.55,55.4522
1048.6,55.195
1048.65,54.9765
1048.7,54.8212
1048.75,55.1082
1048.8,56.1166
1048.85,56.8199
1048.9,57.0251
1048.95,57.0993
1049,56.9596
1049.05,57.723
1049.1,59.9597
1049.15,61.4757
1049.2,61.8159
1049.25,62.4391
1049.3,63.524
1049.35,64.5353
1049.4,65.4263
1049.45,66.2902
1049.5,67.1098
1049.55,67.4567
1049.6,67.0321
1049.65,66.2727
1049.7,64.967
1049.75,63.707
1049.8,62.5215
1049.85,61.3314
1049.9,60.1338
1049.95,58.8153
1050,57.2994
1050.05,55.8661
1050.1,54.5675
1050.15,53.2585
1050.2,51.9328
1050.25,50.5966
1050.3,49.2434
1050.35,47.9482
1050.4,46.7475
1050.45,45.5854
1050.5,44.4861
1050.55,43.4969
1050.6,42.6871
1050.65,41.9244
1050.7,41.2388
1050.75,40.5551
1050.8,39.8748
1050.85,39.1925
1050.9,38.5071
1050.95,37.8244
1051,37.1461
1051.05,36.4803
1051.1,35.835
1051.15,35.2318
1051.2,34.6974
1051.25,34.225
1051.3,33.8538
1051.35,33.5124
1051.4,33.2197
1051.45,32.8911
1051.5,32.504
1051.55,32.1819
1051.6,31.9656
1051.65,31.8005
1051.7,31.7187
1051.75,31.6662
1051.8,31.6613
1051.85,31.6116
1051.9,31.4886
1051.95,31.5342
1052,31.8552
1052.05,32.0899
1052.1,32.184
1052.15,32.2733
1052.2,32.3546
1052.25,32.6764
1052.3,33.3903
1052.35,34.0805
1052.4,34.732
1052.45,35.3252
1052.5,35.8233
1052.55,36.4362
1052.6,37.2365
1052.65,37.9713
1052.7,38.5993
1052.75,39.2225
1052.8,39.8377
1052.85,40.2806
1052.9,40.4427
1052.95,40.3058
1053,39.6809
1053.05,39.1134
1053.1,38.6399
1053.15,38.3445
1053.2,38.34
1053.25,38.0737
1053.3,37.3801
1053.35,36.9292
1053.4,36.8742
1053.45,36.9569
1053.5,37.2639
1053.55,37.5328
1053.6,37.7394
1053.65,37.8134
1053.7,37.671
1053.75,37.6246
1053.8,37.7348
1053.85,37.4623
1053.9,36.5655
1053.95,35.9414
1054,35.7624
1054.05,35.5015
1054.1,35.1068
1054.15,34.6868
1054.2,34.2253
1054.25,33.8071
1054.3,33.4598
1054.35,33.0516
1054.4,32.5441
1054.45,32.0432
1054.5,31.5528
1054.55,31.0668
1054.6,30.5877
1054.65,30.0362
1054.7,29.3663
1054.75,28.8725
1054.8,28.666
1054.85,28.3366
1054.9,27.8067
1054.95,27.4022
1055,27.2024
1055.05,27.1282
1055.1,27.2592
1055.15,27.4809
1055.2,27.8506
1055.25,28.2182
1055.3,28.5822
1055.35,28.99
1055.4,29.4691
1055.45,29.8852
1055.5,30.1987
1055.55,30.7358
1055.6,31.6377
1055.65,32.3808
1055.7,32.8646
1055.75,33.418
1055.8,34.0848
1055.85,34.8729
1055.9,35.8591
1055.95,36.6301
1056,37.0499
1056.05,37.4121
1056.1,37.6802
1056.15,37.51
1056.2,36.6248
1056.25,35.8688
1056.3,35.3235
1056.35,34.8522
1056.4,34.5017
1056.45,34.1032
1056.5,33.6267
1056.55,33.2651
1056.6,33.0912
1056.65,32.9516
1056.7,32.8679
1056.75,32.9361
1056.8,33.2523
1056.85,33.4298
1056.9,33.3811
1056.95,33.3087
1057,33.1978
1057.05,33.0845
1057.1,32.9676
1057.15,32.5582
1057.2,31.6718
1057.25,31.1004
1057.3,31.043
1057.35,30.7809
1057.4,30.1846
1057.45,29.6865
1057.5,29.3485
1057.55,29.0051
1057.6,28.6529
1057.65,28.2544
1057.7,27.7802
1057.75,27.4637
1057.8,27.4045
1057.85,27.5531
1057.9,28.0408
1057.95,28.2949
1058,28.1678
1058.05,28.1558
1058.1,28.3316
1058.15,28.564
1058.2,28.8889
1058.25,29.1211
1058.3,29.2023
1058.35,29.2687
1058.4,29.3113
1058.45,29.0946
1058.5,28.455
1058.55,28.0011
1058.6,27.8501
1058.65,27.7777
1058.7,27.8333
1058.75,27.8294
1058.8,27.7283
1058.85,27.5211
1058.9,27.1404
1058.95,26.7896
1059,26.4877
1059.05,26.2224
1059.1,26.0169
1059.15,25.8066
1059.2,25.5887
1059.25,25.3617
1059.3,25.1198
1059.35,24.8635
1059.4,24.5838
1059.45,24.3294
1059.5,24.1164
1059.55,23.9511
1059.6,23.8638
1059.65,23.7671
1059.7,23.6552
1059.75,23.5068
1059.8,23.299
1059.85,23.0364
1059.9,22.6846
1059.95,22.5126
1060,22.6342
1060.05,22.6181
1060.1,22.3774
1060.15,22.209
1060.2,22.1585
1060.25,22.2012
1060.3,22.3961
1060.35,22.3451
1060.4,21.8928
1060.45,21.5762
1060.5,21.4809
1060.55,21.4104
1060.6,21.3804
1060.65,21.2657
1060.7,21.0127
1060.75,20.8469
1060.8,20.8236
1060.85,20.8031
1060.9,20.7873
1060.95,20.6852
1061,20.4424
1061.05,20.1664
1061.1,19.8366
1061.15,19.4928
1061.2,19.1263
1061.25,18.89
1061.3,18.8662
1061.35,19.1116
1061.4,19.796
1061.45,20.2468
1061.5,20.3163
1061.55,20.3451
1061.6,20.3076
1061.65,20.564
1061.7,21.3
1061.75,21.7494
1061.8,21.7313
1061.85,21.8032
1061.9,22.0218
1061.95,22.3189
1062,22.7441
1062.05,22.9141
1062.1,22.6677
1062.15,22.4034
1062.2,22.11
1062.25,21.7859
1062.3,21.412
1062.35,21.2243
1062.4,21.3403
1062.45,21.4018
1062.5,21.3745
1062.55,21.2928
1062.6,21.1228
1062.65,21.0537
1062.7,21.1492
1062.75,21.4532
1062.8,22.0975
1062.85,22.6539
1062.9,23.067
1062.95,23.034
1063,22.2731
1063.05,21.8484
1063.1,21.9721
1063.15,22.1841
1063.2,22.54
1063.25,22.7402
1063.3,22.6866
1063.35,22.7779
1063.4,23.1059
1063.45,23.4821
1063.5,23.9371
1063.55,24.2206
1063.6,24.2241
1063.65,24.1455
1063.7,23.9328
1063.75,23.6911
1063.8,23.4023
1063.85,23.0017
1063.9,22.4188
1063.95,21.9086
1064,21.5171
1064.05,21.0454
1064.1,20.443
1064.15,19.837
1064.2,19.2253
1064.25,18.7468
1064.3,18.4857
1064.35,18.1564
1064.4,17.7159
1064.45,17.2877
1064.5,16.8794
1064.55,16.5733
1064.6,16.4339
1064.65,16.7158
1064.7,17.685
1064.75,19.0018
1064.8,20.8857
1064.85,22.0047
1064.9,21.8756
1064.95,21.7133
1065,21.4968
1065.05,21.254
1065.1,20.9682
1065.15,20.5074
1065.2,19.7611
1065.25,19.3876
1065.3,19.6224
1065.35,20.0345
1065.4,20.7361
1065.45,21.1481
1065.5,21.0875
1065.55,21.0103
1065.6,20.9061
1065.65,20.8221
1065.7,20.771
1065.75,20.5076
1065.8,19.8977
1065.85,19.4324
1065.9,19.203
1065.95,19.4907
1066,20.622
1066.05,21.706
1066.1,22.7129
1066.15,23.4577
1066.2,23.775
1066.25,24.1701
1066.3,24.6921
1066.35,25.1107
1066.4,25.3606
1066.45,25.7575
1066.5,26.3943
1066.55,27.0002
1066.6,27.5555
1066.65,27.9874
1066.7,28.218
1066.75,28.2435
1066.8,27.9345
1066.85,27.5176
1066.9,26.9249
1066.95,26.4316
1067,26.1004
1067.05,25.8931
1067.1,25.8878
1067.15,25.9076
1067.2,25.9681
1067.25,26.0357
1067.3,26.1148
1067.35,26.1138
1067.4,25.9818
1067.45,25.8803
1067.5,25.8284
1067.55,25.7276
1067.6,25.5472
1067.65,25.407
1067.7,25.3324
1067.75,25.3961
1067.8,25.6857
1067.85,25.7629
1067.9,25.4937
1067.95,25.331
1068,25.3421
1068.05,25.2934
1068.1,25.1473
1068.15,25.2137
1068.2,25.6265
1068.25,26.1697
1068.3,26.9255
1068.35,27.4216
1068.4,27.4941
1068.45,27.7435
1068.5,28.2814
1068.55,28.7406
1068.6,29.0713
1068.65,29.3934
1068.7,29.7014
1068.75,30.0699
1068.8,30.5373
1068.85,30.9378
1068.9,31.2291
1068.95,31.4582
1069,31.5857
1069.05,31.7702
1069.1,32.0478
1069.15,32.2027
1069.2,32.1577
1069.25,32.1327
1069.3,32.1404
1069.35,32.162
1069.4,32.2063
1069.45,32.2107
1069.5,32.15
1069.55,32.1904
1069.6,32.3958
1069.65,32.5156
1069.7,32.4959
1069.75,32.5887
1069.8,32.8653
1069.85,33.0857
1069.9,33.2147
1069.95,33.3293
1070,33.4204
1070.05,33.6792
1070.1,34.2115
1070.15,34.5813
1070.2,34.686
1070.25,34.8793
1070.3,35.217
1070.35,35.547
1070.4,35.8643
1070.45,36.1943
1070.5,36.5452
1070.55,36.992
1070.6,37.5953
1070.65,38.0988
1070.7,38.4392
1070.75,38.7833
1070.8,39.1333
1070.85,39.4266
1070.9,39.6276
1070.95,39.4768
1071,38.7522
1071.05,37.9979
1071.1,37.1951
1071.15,36.4516
1071.2,35.8048
1071.25,35.2061
1071.3,34.6859
1071.35,34.081
1071.4,33.338
1071.45,32.6033
1071.5,31.8823
1071.55,31.1997
1071.6,30.5798
1071.65,29.9522
1071.7,29.3121
1071.75,28.6412
1071.8,27.9199
1071.85,27.2432
1071.9,26.6391
1071.95,26.1168
1072,25.7281
1072.05,25.3423
1072.1,24.961
1072.15,24.5847
1072.2,24.2166
1072.25,23.9051
1072.3,23.6862
1072.35,23.6857
1072.4,24.0416
1072.45,24.3287
1072.5,24.5037
1072.55,24.5588
1072.6,24.4186
1072.65,24.4326
1072.7,24.6982
1072.75,24.755
1072.8,24.4712
1072.85,24.3539
1072.9,24.5083
1072.95,24.5812
1073,24.5209
1073.05,24.5498
1073.1,24.7239
1073.15,24.8887
1073.2,25.0385
1073.25,25.2874
1073.3,25.6981
1073.35,26.3033
1073.4,27.2258
1073.45,28.0567
1073.5,28.7383
1073.55,29.4225
1073.6,30.1107
1073.65,30.8942
